
"Extremely excited to c the Sabse Shaana Kaun show Tom night on &amp;TV. Had 2 much love &amp; fun with the participants. Hope it makes all smile.", "78.0334761899", "Sun Mar 01 12:17:43 +0000 2015", "iamsrk"
"Thanx to all residents of sector 14 pocket 2 LIG flats Om aptts.Dwarka Delhi. Thank u for ur patience &amp; allowing us in ur homes. Grateful", "77.8685681732", "Sun Mar 01 12:11:18 +0000 2015", "iamsrk"
"Sam  I will be there soon!!!!", "0", "Sun Mar 01 12:01:56 +0000 2015", "iamsrk"
"Got it! In a generic sense I said I cld b 17 yrs with techno in my nxt film in context of age centric casts so casting wl b character based", "0", "Sat Feb 28 08:05:23 +0000 2015", "iamsrk"
"The eyebrows....the ears....the Vulcan....just got beamed up for good....&amp; leaves behind a void. RIP Mr. Nimoy. http://t.co/TXIRW1J2xA", "0", "Fri Feb 27 20:05:22 +0000 2015", "iamsrk"
"Sam  yes I know what u mean but the sons are cool too.....", "67.4898405582", "Fri Feb 27 19:55:20 +0000 2015", "iamsrk"
"The tiredness with the banality of having to explain,defend &amp; placate when you know within you that your life was designed otherwise.", "0", "Fri Feb 27 15:48:27 +0000 2015", "iamsrk"
"Dum Laga ke haisha....what an endearing &amp; honestly made film. Congrats Maneesh &amp; Sharad. Loved the parts I saw, hav to see the full film!!", "77.3557525969", "Fri Feb 27 14:47:48 +0000 2015", "iamsrk"
"Sam  thank u bhai for staying up so late at the SSK. You were hotter than the fire on the show. Used ur Acumen so well!!!", "77.8685681732", "Thu Feb 26 16:25:18 +0000 2015", "iamsrk"
"Sam  thank u so much for ur patience, ur presence &amp; ur pout on SSK. And Tony, Jacob &amp; Xi said to tell u that they miss you.", "77.8685681732", "Thu Feb 26 16:18:28 +0000 2015", "iamsrk"
"Sam  no stress we will dance together some other time. Thank u for your wishes", "77.8685681732", "Thu Feb 26 13:23:06 +0000 2015", "iamsrk"
"Thank u again.... http://t.co/ZvRqrdE74P", "77.8685681732", "Wed Feb 25 22:38:34 +0000 2015", "iamsrk"
"Want to share that the heat at rk studio tonight was from the warmth of the four friends who came on sabse shaana kaun. Grateful...forever!", "0", "Wed Feb 25 22:11:26 +0000 2015", "iamsrk"
"Must have run hundreds of meters....all night long....huff huff puff puff.... http://t.co/p4lBfJOR9d", "0", "Mon Feb 23 01:43:17 +0000 2015", "iamsrk"
"Hav u ever had 1 of those conversations in which both ppl r convincing each other of sumthing, they desperately want 2 believe themselves?", "-79.2335204294", "Fri Feb 20 14:38:26 +0000 2015", "iamsrk"
"Hectic day on Fan &amp; I hav to get back to Sabse Shaana Kaun 2. Eventful &amp; packed days &amp; nite but no pain no gain....so i go on relentlessly:", "14.0508747959", "Wed Feb 18 20:29:48 +0000 2015", "iamsrk"
"Good fun time with the boys. Played for charity on SSK. Thank you for coming. http://t.co/Nl7UoUqEUr", "69.4616012523", "Sun Feb 15 07:53:09 +0000 2015", "iamsrk"
"Have a great game Team India. All the best for the World Cup. http://t.co/avaex0z6Xd", "0", "Sat Feb 14 23:32:43 +0000 2015", "iamsrk"
"Day of personal losses for my friends. \"Ae bure waqt zara adab se pesh aa,\nkyunki waqt nahi lagta waqt badalne mein.Ghalib", "-71.7668773697", "Fri Feb 13 21:45:36 +0000 2015", "iamsrk"
"Sum late nites I wish my lil kids were awake so that I could experience what it feels like being hugged by me....just....", "42.6952043748", "Thu Feb 12 20:51:20 +0000 2015", "iamsrk"
"Sam  I am happy u like it. My Rock On man. Miss u and love you", "77.1781557032", "Thu Feb 12 20:07:24 +0000 2015", "iamsrk"
"Sam  thank you for all the love", "77.8685681732", "Sun Feb 08 18:11:11 +0000 2015", "iamsrk"
"Finished another long shoot but all worthwhile becos ppl on SSK so much more real than the plasticity I encounter everyday. Learning life...", "56.8579962053", "Sun Feb 08 17:39:36 +0000 2015", "iamsrk"
"Shooting sabse shaana kaun....meeting so many wonderful ppl with common issues but special grit &amp; determination. So special to be ordinary.", "71.6864477614", "Fri Feb 06 15:46:16 +0000 2015", "iamsrk"
"Sonnet 94.....\"For sweetest things turn sourest by their deeds;\nLilies that fester smell far worse than weeds.\"  Shakespeare", "-11.8380365526", "Thu Feb 05 11:03:14 +0000 2015", "iamsrk"
"Musings from the car http://t.co/unyNomxgoj", "0", "Wed Feb 04 09:09:52 +0000 2015", "iamsrk"
"&amp; before the tweets lead to an assumption of a troubled mindset, this pic of my Murphy baby &amp; me...as they say \"awww\" http://t.co/sFJ9WurK6z", "-52.742155176", "Tue Feb 03 09:33:02 +0000 2015", "iamsrk"
"The breaking, the taking, the steadfast un-making of a breath marked by magic; thru this a life lived with grace...Is most important...", "39.3880909664", "Tue Feb 03 09:26:50 +0000 2015", "iamsrk"
"Poem is by Samih Al Qasim....Titled...The End Of A Discussion With A Prison Guard.", "0", "Tue Feb 03 09:19:28 +0000 2015", "iamsrk"
"(2) The windows breaking into tears for me\n&amp; prayers for me.\nThrough the eyehole of this little cell of mine\nI c ur bigger cell just fine.", "0", "Tue Feb 03 09:17:49 +0000 2015", "iamsrk"
"(1). Through the eyehole of this little cell of mine\nI can see the trees all smiling at me,\nThe rooftops crowded with my family,", "0", "Tue Feb 03 09:16:37 +0000 2015", "iamsrk"
"https://t.co/wQqiDPUXxM      What goes into making films and more.....", "0", "Sat Jan 31 22:20:51 +0000 2015", "iamsrk"
"Birdman, Foxcatcher, Imitation Game, American Sniper such an inspiring watch. Art beyond supply and demand...", "70.9336851507", "Sat Jan 31 09:25:02 +0000 2015", "iamsrk"
"The team works so hard 2 make it all come together for me. Greg, Chris, Arun, Raaj &amp; Mr.O &amp; his fantastic team: Thanx http://t.co/oYGpndAoD7", "0", "Sat Jan 31 08:12:25 +0000 2015", "iamsrk"
"Trying video tweet http://t.co/boiJUX0BVH", "0", "Wed Jan 28 10:53:31 +0000 2015", "iamsrk"
"Also later to watch Happy New Year on Zee TV at 1 pm.", "56.8579962053", "Mon Jan 26 05:57:00 +0000 2015", "iamsrk"
"Memories &amp; Pride watching the Parade on tv. Missing my family &amp; how we went to watch the parade from the Freedom Fighters section. Jai Hind", "0", "Mon Jan 26 05:34:27 +0000 2015", "iamsrk"
"Sam  you are the guru who tells me what to do my friend. Thank you", "77.8685681732", "Sun Jan 25 19:28:11 +0000 2015", "iamsrk"
"Sam  absolutely my man", "0", "Sun Jan 25 19:23:57 +0000 2015", "iamsrk"
"\"Love and dreams are two parentheses.\nBetween them I place my body\nand discover the world.\"\nAdonis", "0", "Sun Jan 25 13:12:53 +0000 2015", "iamsrk"
"Thank you once again all ye beautiful people......http://t.co/3qvXkBUHKI", "65.9852469093", "Thu Jan 22 13:40:38 +0000 2015", "iamsrk"
"Somedays at film making make more than films....they make u happy. Today-Tonite was one such shift. Thanx Fan Team. http://t.co/62T2aUOApg", "0", "Wed Jan 21 03:24:36 +0000 2015", "iamsrk"
"As I always say losing is not an option...so I hav decided not to lose my temper, my faith &amp; at no cost lose my ability to make others smile", "0", "Mon Jan 19 13:06:57 +0000 2015", "iamsrk"
"Sam  wish the best with all that you do. It\u2019s so heartening to see you grow up so gracefully.", "0", "Thu Jan 15 09:16:00 +0000 2015", "iamsrk"
"Sam  thank you ma\u2019m for being as beautiful as you always are. Respect and love always", "74.4011266619", "Thu Jan 15 09:10:32 +0000 2015", "iamsrk"
"Life OK Screen awards was extreme. Got to dance with the most beautiful Hemaji &amp; with the lil Alia Bhatt. Thank u both for being so cool.", "79.1999941464", "Wed Jan 14 23:09:22 +0000 2015", "iamsrk"
"Long day but must admit too much fun with all, who so sportingly participated in making me look good. Thanx Tabu Anurag Mika Huma Trisha", "67.0031048282", "Wed Jan 14 23:03:55 +0000 2015", "iamsrk"
"Its our lite not our darkness that most frightens us..Our deepest fear is not that v r inadequate, its v r powerful beyond measure. Marianne", "-69.8223701671", "Tue Jan 13 23:15:45 +0000 2015", "iamsrk"
"Even the folds in the shirt and trousers are captured in such detail...and if I may add the dimples too. http://t.co/RYwLcoxIVZ", "0", "Tue Jan 13 17:43:22 +0000 2015", "iamsrk"
"Excited about this technology so I will over load you all with more images. 1st ever in the world!! Made in India! http://t.co/xYCLY3UgB7", "0", "Tue Jan 13 17:41:43 +0000 2015", "iamsrk"
"A single moment in which u are able 2 simultaneously pour all of ur emotion &amp; empty all of it, is the reason u exist. I act...wot is urs?", "42.2791379872", "Fri Jan 09 22:31:48 +0000 2015", "iamsrk"
"Wishing everyone happiness &amp; peace 3 times over. May Allah give you all that u desire &amp; more this year &amp; ever after. http://t.co/iZBAZj1C5j", "85.1086586433", "Thu Jan 01 19:17:59 +0000 2015", "iamsrk"
"For the French speaking Indian cine lovers.Maintenant profiter Sam  avec sous-titres Fran\u00e7ais, aller \u00e0 http://t.co/w2CTSOT0Vp hope u like it", "71.7668773697", "Sat Dec 27 17:42:03 +0000 2014", "iamsrk"
"Hello Germany, Austria &amp; Switzerland! Jetzt genie\u00dfen Sam  mit Deutschen untertiteln, gehen Sie zu http://t.co/R3yJEyyG2s hope u like it", "71.7668773697", "Sat Dec 27 17:40:05 +0000 2014", "iamsrk"
"Most people think things happen \"to\" them. Better way to live is to believe Nothing happens \"to\" me. It happens &amp; v happen to b in its way.", "0", "Sat Dec 27 10:31:47 +0000 2014", "iamsrk"
"Ppls advice on relationship is unending. Giv &amp; take etc but it so often ends up being a take &amp; take! Say no to the barter of relationships.", "-52.742155176", "Fri Dec 26 17:24:43 +0000 2014", "iamsrk"
"\"For viewers in Indonesia, Sekarang menikmati Sam  Bahasa sub-judul, pergi ke http://t.co/w2CTSOT0Vp\u201d  Hope you enjoy it.", "79.2335204294", "Tue Dec 23 15:49:36 +0000 2014", "iamsrk"
"For audiences of indian Cinema in Gulf \u0627\u0644\u0622\u0646 \u0627\u0644\u0627\u0633\u062a\u0645\u062a\u0627\u0639 Sam  \u0645\u0639 \u0639\u0646\u0627\u0648\u064a\u0646 \u0641\u0631\u0639\u064a\u0629 \u0627\u0644\u0639\u0631\u0628\u064a\u0629 \u060c \u0627\u0646\u062a\u0642\u0644 \u0625\u0644\u0649 http://t.co/w2CTSOT0Vp  Hope u enjoy it.", "79.2335204294", "Tue Dec 23 15:42:08 +0000 2014", "iamsrk"
"\"And so, I hav put away the photographs, every trace of u I know. The things that seem to matter less, r the ones v put on show.\"  LANG LEAV", "0", "Mon Dec 22 12:10:15 +0000 2014", "iamsrk"
"Long overdue late nite chat with kids.Gave them life advice &amp; was asked\u2026did u make that up urself papa?It sounded cool! I must be doing ok!", "52.742155176", "Sun Dec 21 22:47:58 +0000 2014", "iamsrk"
"Grateful to the woman/man who discovered fire....but respect to the one who discovered how to play with it...", "0", "Fri Dec 19 10:57:18 +0000 2014", "iamsrk"
"Sam  agree with u...realised how much I have to learn from her. Nearly the same face but so much more brevity &amp; grace.", "42.6952043748", "Thu Dec 18 19:30:40 +0000 2014", "iamsrk"
"Happy &amp; Overwhelmed. All tiredness vanishing....thank u kids. http://t.co/qQGHzUXzpe", "77.8685681732", "Thu Dec 18 16:10:51 +0000 2014", "iamsrk"
"A day of learning. First from Stanford students, learnt wot the future looks like &amp; then my daughter on stage...learnt wot acting should be.", "0", "Thu Dec 18 15:00:02 +0000 2014", "iamsrk"
"The soul is healed by being with children. Extreme anger &amp; disgust for all those who took our children, our future, our healers away.", "-6.6708906368", "Tue Dec 16 21:34:12 +0000 2014", "iamsrk"
"There will always be a strong shadow where there is a light of 20 yrs. Thank u all for the DDLJ memories. http://t.co/6d35YkcdHp", "70.3350127125", "Sat Dec 13 13:57:39 +0000 2014", "iamsrk"
"Shooting for Nerolac Paints in Black &amp; White. http://t.co/hSfNr32S37", "0", "Sat Dec 13 13:10:19 +0000 2014", "iamsrk"
"Beyond complexes\u2026insecurities\u2026issues\u2026.lies a secret fragility we all have. Let no one ever use that\u2026.keep it secret. Random life lesson\u2026", "0", "Sat Dec 13 10:02:54 +0000 2014", "iamsrk"
"And when it rains it pours....feel so much love today....it seems even the rain is only for me. Thank you Allah for every breath I take.", "82.6060686499", "Fri Dec 12 20:27:35 +0000 2014", "iamsrk"
"Respect for my friend coactor  &amp; absolutely real Kajol. May her life &amp; family be as happy as she is always. DDLJ is all Simran &amp; I thank her", "73.7561660369", "Fri Dec 12 17:49:32 +0000 2014", "iamsrk"
"Tried my 20 yrs later Raj look. The bag and me is original from the film....the smile is from today for a 1000 weeks! http://t.co/zymlppkiCu", "0", "Fri Dec 12 12:31:38 +0000 2014", "iamsrk"
"http://t.co/EftDRPXbM6  I am not meeting you Alone ever Bipasha!!! Wish you the best for your film. Bless you.", "0", "Thu Dec 11 09:16:40 +0000 2014", "iamsrk"
"Its always sounded a lil strange to me...the  phrase \u201cThe breaking of dawn\u201d as if the morning must break. And there are days when it does.", "0", "Wed Dec 10 05:07:37 +0000 2014", "iamsrk"
"Sam  u were awesome made me learn so many new things...bless u", "84.3809215376", "Mon Dec 08 00:04:37 +0000 2014", "iamsrk"
"More &amp; more I realise with my interactions with people....sometimes silence is the only source of my voice. http://t.co/9GuY44kord", "0", "Fri Dec 05 21:09:55 +0000 2014", "iamsrk"
"WTT with Shekhar tonight after so many years again. So here it is...8.30 pm on NDTV a heart to heart conversation with my friend again.", "0", "Fri Dec 05 14:34:31 +0000 2014", "iamsrk"
"I drive past a mad man:\rhis uncut hair weaves into his beard, \rclothes torn, his eyes wild.\rHe is explaining something intently: \rto a tree.", "0", "Thu Dec 04 09:31:59 +0000 2014", "iamsrk"
"Sam  hope u are better now. Take care", "71.7668773697", "Wed Dec 03 22:12:44 +0000 2014", "iamsrk"
"Sam  you make me smile &amp; laugh &amp; give me happiness. U r one of the greatest stand up comics of our times. Thank you", "76.7842996401", "Tue Dec 02 11:59:07 +0000 2014", "iamsrk"
"A bit of of comedy in my life..a lil bit of shoot for DDLJ &amp; a lil bit of dubbing to end the nite. All done need sum sleep to digest it all", "0", "Tue Dec 02 01:16:24 +0000 2014", "iamsrk"
"\"Time you enjoy wasting is not wasted time.\" Marthe ....Now find your favourite waste of time...", "71.6109209196", "Sat Nov 29 09:48:10 +0000 2014", "iamsrk"
"Sam  NO! I say so.... Come on.", "0", "Wed Nov 26 22:06:45 +0000 2014", "iamsrk"
"&amp; thank u Team Fan for the patience u all show for me to get it right as an ( actor ). Will try &amp; get rid of the parenthesis that bind me.", "77.8685681732", "Wed Nov 26 22:04:49 +0000 2014", "iamsrk"
"Sam  we are lucky to have u as our mentor my friend. Bless you. Need to see u soon and have dinner with u...East side or West.", "79.2335204294", "Wed Nov 26 21:58:52 +0000 2014", "iamsrk"
"Animated - I like....\nhttp://t.co/AUy5g875jq\n\nhttp://t.co/tylgbNgcAh\u201d", "60.8584546664", "Wed Nov 26 07:19:15 +0000 2014", "iamsrk"
"My favourite line in a film ever... \"Nahin main nahi aaoonga....\" DDLJ (ver 2.0 trailer reloaded)...I am so happy.http://t.co/5dFBJVNr8A", "78.5029780052", "Tue Nov 25 10:33:08 +0000 2014", "iamsrk"
"After years I am hearing one of my favourite own songs, from Badshah, on FM \"Haan yahaan Kadam kadam pe Lakhon haseenaien hain....", "0", "Tue Nov 25 08:03:28 +0000 2014", "iamsrk"
"I will steal the Sun, keep it in my heart &amp; start the day. Smile a lot more from the eyes..till it fades away. http://t.co/gY1fjTVgSl", "-68.3452683096", "Tue Nov 25 06:13:39 +0000 2014", "iamsrk"
"http://t.co/3koc4uTeX1", "0", "Sun Nov 23 10:22:05 +0000 2014", "iamsrk"
"Trying to make the dream of ur own home come true. DHFL thank u for the opportunity by making me ur ambassador http://t.co/wSz0ZRYofT", "62.8014572518", "Fri Nov 21 11:43:49 +0000 2014", "iamsrk"
"Thank you\u2026.again. http://t.co/aCMpJh88Je", "77.8685681732", "Thu Nov 20 14:42:30 +0000 2014", "iamsrk"
"\u201cWe accept the love we think we deserve\u201dI don\u2019t know if I deserve it but I am extremely grateful. May all of u get as much lov as u give me.", "69.8815339285", "Thu Nov 20 14:37:35 +0000 2014", "iamsrk"
"Sam   love you and wish u only smiles. U look beautiful when u do the smile. Allah bless you.", "79.6670367231", "Sat Nov 15 20:01:54 +0000 2014", "iamsrk"
"\u201cIndia Waale released in #JustDanceNow on Android! Makes me feel like a natural dancer. Try it! Sam ", "62.8014572518", "Sat Nov 15 07:47:27 +0000 2014", "iamsrk"
"It\u2019s funny I\u2019m playing as a mini, digital version of me! But highly enjoyable! Download #HNYThegame! \nhttp://t.co/bBkzctO26J", "0", "Thu Nov 13 21:09:59 +0000 2014", "iamsrk"
"Sam  u will become more dangerous now\u2026.u already are so tough my man.", "-85.1086586433", "Wed Nov 12 19:09:15 +0000 2014", "iamsrk"
"Sam  u are always so warm and wonderful. Always be like that. Bless you and see u soon in Mumbai", "74.94501704", "Mon Nov 10 23:10:46 +0000 2014", "iamsrk"
"Leaving my city Kolkata\u2026.song on radio Tujh mein Rab dikhta hai. I miss my little baby suddenly and the purity of the smile. Untainted..", "0", "Mon Nov 10 22:31:54 +0000 2014", "iamsrk"
"If u already have paid the price of the life you have led and know it\u2026.you have already conquered life. It\u2019s as simple as that\u2026", "0", "Mon Nov 10 22:26:04 +0000 2014", "iamsrk"
"Sam  thank u my friend for making me a movie star. Ur house ur drives ur lectures &amp; ur mother. All make me who I am. Thank u again", "77.8685681732", "Mon Nov 10 22:07:32 +0000 2014", "iamsrk"
"Bind not.God does not create one thing to serve another. Each is made for its own sake. Random thot in the middle of nite.H2O &amp; bak to sleep", "0", "Mon Nov 10 01:19:41 +0000 2014", "iamsrk"
"Sam  wonderful to meet u and all my best wishes and love to you. Do well", "75.700031107", "Sun Nov 09 16:48:03 +0000 2014", "iamsrk"
"Hav 2 learn 2 ride a bike with aplomb. Just in case the boys (Aryan &amp; AbRam ) want me to teach them. Ballet I already practiced for Suhana!!", "0", "Sat Nov 08 10:10:57 +0000 2014", "iamsrk"
"\u201cSam  Sam  with his very first TV appearance #Fauji on Zee Lamhe  http://t.co/RvrgVGPKX3 http://t.co/5CckTTvKyw\u201d Nostalgia", "0", "Sat Nov 08 08:26:00 +0000 2014", "iamsrk"
"\u201cDoors are for people with no imagination.\u201d Derek Landy..&amp; for ppl who live surrounded by walls of their cynicism. To a \u2018doorless\u2019 day today", "0", "Sat Nov 08 07:44:29 +0000 2014", "iamsrk"
"\u201cSam  Sam  Sam  Sam  \nhttp://t.co/7EFcNJpZhc\u201d have not read a more crappy, made up piece of journalism lately.", "0", "Sat Nov 08 07:24:49 +0000 2014", "iamsrk"
"As for what I am doing actually. I am going to restart working out. Get my sinus to leave. Get to make notes on Fan. Rest &amp; watch BlackList", "0", "Fri Nov 07 16:37:25 +0000 2014", "iamsrk"
"Don3 is supposedly on!?Issues being discussed on Twitter I hav no clue about. Casting of Raees done! Why isn\u2019t anyone informing me Ha ha!!!", "0", "Fri Nov 07 16:34:28 +0000 2014", "iamsrk"
"\u201cSam  Sam  https://t.co/BBjoTxN61q\u201d thank u saw it after some time again.", "62.8014572518", "Fri Nov 07 09:39:28 +0000 2014", "iamsrk"
"Shot for http://t.co/ZFTT3Q0zYY.  Was a great team of people to work with . Thanx Sam, Mr. Mistry, Dabboo &amp; Mooly. Hope it turns out well.", "77.1182353061", "Thu Nov 06 21:50:20 +0000 2014", "iamsrk"
"After a few days in bed it was nice to get back to work. Felt happy. That\u2019s why i say health &amp; happiness as the ultimate wish for everyone.", "67.830570821", "Thu Nov 06 21:48:09 +0000 2014", "iamsrk"
"After a few days in bed it was nice to get back to work. Felt happy. That\u2019s why i say health &amp; happiness as the ultimate wish for everyone.", "67.830570821", "Thu Nov 06 21:48:09 +0000 2014", "iamsrk"
"May the peace &amp; kindness that came to this world today prevail all over. A Happy Baba Guru Nanak Birthday to all. Serenity &amp; Love.", "65.0736183353", "Thu Nov 06 07:49:57 +0000 2014", "iamsrk"
"UnWell so watching TV. VVS, Rahul, Saurav &amp; Sachin. Just watching the simplicity &amp; talent on screen makes me want to jump &amp; work harder.", "0", "Wed Nov 05 13:32:08 +0000 2014", "iamsrk"
"There is no better feeling than your loved ones flight getting cancelled &amp; having to spend an extra day with u. Apologies to school though.", "8.86630602936", "Mon Nov 03 20:47:43 +0000 2014", "iamsrk"
"Life is a treasure hunt with magic &amp; ugliness hidden in equal measure. U get clues wrong, u stumble on ugliness, get it rite, u find magic.", "-59.8297267285", "Mon Nov 03 20:42:06 +0000 2014", "iamsrk"
"http://t.co/GDsS5iSUdS", "0", "Sun Nov 02 16:48:34 +0000 2014", "iamsrk"
"This truly is turning out to be a \u2018Happy New Year\u2019\u2026.", "0", "Sun Nov 02 16:47:39 +0000 2014", "iamsrk"
"So much happiness\u2026so many people to share it with. Hope I am \u2018enough\u2019 to do so\u2026all my life. http://t.co/u7v4dWpui9", "0", "Sun Nov 02 16:43:21 +0000 2014", "iamsrk"
"Have spent the whole day &amp; last night waving to the sea of loving ppl who collected outside the house. Thanx for making my B\u2019Day so special.", "65.0736183353", "Sun Nov 02 16:34:54 +0000 2014", "iamsrk"
"So many beautiful people outside Mannat. Thank you all for celebrating my birthday with such ownership and love. Very humbling\u2026", "77.2485318537", "Sat Nov 01 17:36:41 +0000 2014", "iamsrk"
"Sam  how beautiful are these t shirts\u2026.thank u", "77.8685681732", "Sat Nov 01 12:28:18 +0000 2014", "iamsrk"
"Can\u2019t thank the Pink City enough. Thanx SMS students &amp; teachers. Thanx Patrika\u2026.HNY tours reaching their climax. http://t.co/5Vx49WSc34", "62.8014572518", "Sat Nov 01 07:28:00 +0000 2014", "iamsrk"
"Sam  thank u so much. Come and see me if you can. Lots of love", "77.8685681732", "Sat Nov 01 07:05:14 +0000 2014", "iamsrk"
"Sam  thank u darking", "77.8685681732", "Fri Oct 31 19:06:13 +0000 2014", "iamsrk"
"What a fantastic dinner at my friend Siddharth\u2019s house in Jaipur. Saw bits of HNY at Raj Mandir quietly\u2026.what a feeling. Jaipur is awesome.", "91.1351303427", "Fri Oct 31 18:23:07 +0000 2014", "iamsrk"
"Sam  am sure the world will read your book\u2026u hav amazing insights my friend &amp; u see HNY when u get time &amp; add 2 my viewers. Lov", "69.3963208341", "Fri Oct 31 15:15:27 +0000 2014", "iamsrk"
"Delhi PVR directors cut..soooo plush. Now On way to Jaipur. Tiring but fun meeting all the HNY viewers. Loving it!!! Jaipur get ready\u2026", "52.884680784", "Fri Oct 31 13:48:22 +0000 2014", "iamsrk"
"Sam  all the best for your book looking forward to reading it. Trying to get hold of a copy as soon as possible\u2026.", "82.365507299", "Fri Oct 31 12:16:20 +0000 2014", "iamsrk"
"Such a short visit in Chandigarh. Feeling bad should hav stayed a bit longer. Thank u all who met me and for the love. To Delhi now", "77.8685681732", "Fri Oct 31 10:00:22 +0000 2014", "iamsrk"
"Been so long since I came to Chandigarh. Looking forward to seeing all at Elante and share some love", "77.8685681732", "Fri Oct 31 08:48:01 +0000 2014", "iamsrk"
"Early morning in Kanpur. Will miss the happiness received here. Now onwards to Chandigarh &amp; then my home city Delhi.", "0", "Fri Oct 31 03:13:59 +0000 2014", "iamsrk"
"No better way to start bringing in my b\u2019day than with the people who have made this birth so much more worthwhile. UP http://t.co/OKoCSQ3YCK", "0", "Thu Oct 30 12:36:53 +0000 2014", "iamsrk"
"Kanpur &amp; team Jagran thank u for the  hugs the pushes the sweat the screams. It makes making films so real! http://t.co/I0q1G3wr43", "62.8014572518", "Thu Oct 30 12:34:51 +0000 2014", "iamsrk"
"Onward to Kanpur. I really enjoy the travel across India &amp; meet so many beautiful people. Looking forward to the UP madness with HNY team", "81.5852598285", "Thu Oct 30 05:21:15 +0000 2014", "iamsrk"
"So much love at Xaviers. Kolkata thanks for HNY and all the love you shower on me. I feel blessed. http://t.co/PDlrCFZT3e", "78.4059995803", "Wed Oct 29 17:25:06 +0000 2014", "iamsrk"
"In Kolkata I always get so enthused about life when I meet MamataDi. Her energy and the fish I get to eat. Now to Xaviers in a bit.", "0", "Wed Oct 29 11:27:11 +0000 2014", "iamsrk"
"Sam  and wash our hands we must\u2026.even Raj and Rahul say wash your hands", "0", "Wed Oct 29 09:00:00 +0000 2014", "iamsrk"
"https://t.co/jEjqK1OsA8    Off to Kolkata my favourite city\u2026.listening to Sharaabi. Here is a new link till things get sorted I guess", "68.8733610646", "Wed Oct 29 08:57:23 +0000 2014", "iamsrk"
"U don\u2019t need to touch a drink to dance like a #Sharabi! Watch the exclusive video now!\nhttp://t.co/vyT3BI0YJ9 Reeling with the nasha of HNY", "0", "Wed Oct 29 00:14:46 +0000 2014", "iamsrk"
"Sam  sorry started dancing cos of happiness. Didn\u2019t get time to spend with you. Thank u for coming. Love you", "60.0738530802", "Tue Oct 28 23:48:52 +0000 2014", "iamsrk"
"Sam  am so glad u r liking the game. Love to you", "72.2408485904", "Tue Oct 28 23:22:53 +0000 2014", "iamsrk"
"Ganesh Hegde thank u for shooting the Sharaabi video at such short notice. Looking quite madcap. Releasing shortly. Hope u all like it", "62.8014572518", "Tue Oct 28 13:17:16 +0000 2014", "iamsrk"
"Enroute Gaiety &amp; Galaxy with part team of HNY. Then to release the video of Sharaabi song\u2026.fun to participate in the happiness of it all", "71.7668773697", "Tue Oct 28 11:52:48 +0000 2014", "iamsrk"
"Feeling a bit better now. Think will take the HNY team and visit some Mumbai theatres in the day..feel the madness. http://t.co/PGNm78Rg7e", "0", "Mon Oct 27 20:54:42 +0000 2014", "iamsrk"
"Sam  thank u darling. God bless you and I am so happy we could entertain u as u make us proud.", "81.7448945161", "Mon Oct 27 20:21:56 +0000 2014", "iamsrk"
"Time to and steam now. Thank u all \u2026 Love u", "77.8685681732", "Mon Oct 27 09:10:22 +0000 2014", "iamsrk"
"Sam  go back to studies", "0", "Mon Oct 27 08:51:24 +0000 2014", "iamsrk"
"Sam  tumhe pata hoga...u seem to be an expert about film business!!!", "79.2335204294", "Mon Oct 27 08:49:05 +0000 2014", "iamsrk"
"Sam  love u", "80.5340693105", "Mon Oct 27 08:47:20 +0000 2014", "iamsrk"
"Sam  I am wearing black tracks and a white t shirt", "0", "Mon Oct 27 08:47:08 +0000 2014", "iamsrk"
"Sam  they r reaching", "0", "Mon Oct 27 08:46:25 +0000 2014", "iamsrk"
"Sam  very satisfied that all ages are liking it", "70.0560728397", "Mon Oct 27 08:44:28 +0000 2014", "iamsrk"
"Sam  give him my love and regards", "0", "Mon Oct 27 08:41:50 +0000 2014", "iamsrk"
"Sam  have a good day", "75.700031107", "Mon Oct 27 08:41:28 +0000 2014", "iamsrk"
"Sam  no I keep them to myself", "0", "Mon Oct 27 08:41:17 +0000 2014", "iamsrk"
"Sam  actually my shoes were hurting me throughout that song!!!!", "-71.7668773697", "Mon Oct 27 08:40:06 +0000 2014", "iamsrk"
"Sam  Moti Lal", "0", "Mon Oct 27 08:39:13 +0000 2014", "iamsrk"
"Sam  coming soon to celebrate", "0", "Mon Oct 27 08:38:22 +0000 2014", "iamsrk"
"Sam  I should do the films u feel happy doing. Classics become so becis of audience not by the makers.", "79.2335204294", "Mon Oct 27 08:36:59 +0000 2014", "iamsrk"
"Sam  good idea I do the same", "61.0546343314", "Mon Oct 27 08:35:27 +0000 2014", "iamsrk"
"Sam  they have a point of view &amp; it should be left at that. We all have our way of thinking...needs no response positive or negative", "0", "Mon Oct 27 08:32:37 +0000 2014", "iamsrk"
"Sam  u PUCTURE urself at 60. I live for the day my friend", "0", "Mon Oct 27 08:31:17 +0000 2014", "iamsrk"
"Sam  u r not a loser", "0", "Mon Oct 27 08:30:40 +0000 2014", "iamsrk"
"Sam  thank u", "77.8685681732", "Mon Oct 27 08:30:08 +0000 2014", "iamsrk"
"Sam  ok", "0", "Mon Oct 27 08:29:59 +0000 2014", "iamsrk"
"Sam  he is a special actor", "71.7668773697", "Mon Oct 27 08:29:40 +0000 2014", "iamsrk"
"Sam  keep living please", "0", "Mon Oct 27 08:29:05 +0000 2014", "iamsrk"
